dataset,n_ensemble,method_weights,compl_measure,exp_loss_avg_train_mean,misc_rate_train_mean,misc_rate_test_mean,exp_loss_avg_train_std,misc_rate_train_std,misc_rate_test_std,conf_matrix_test_total
titanic,1,classic,none,0.8850032682216942,0.22001501949077734,0.2199941280093952,0.011480134280560555,0.004884327186975336,0.04393804137849987,"[[682, 127], [161, 339]]"
titanic,2,classic,none,0.8850032682216942,0.22001501949077734,0.2199941280093952,0.011480134280560555,0.004884327186975336,0.04393804137849987,"[[682, 127], [161, 339]]"
titanic,3,classic,none,0.8850032682216942,0.22001501949077734,0.2199941280093952,0.011480134280560555,0.004884327186975336,0.04393804137849987,"[[682, 127], [161, 339]]"
titanic,4,classic,none,0.8850032682216942,0.22001501949077734,0.2199941280093952,0.011480134280560555,0.004884327186975336,0.04393804137849987,"[[682, 127], [161, 339]]"
titanic,5,classic,none,0.8756272939735041,0.21602592626193245,0.21923076923076926,0.015922936457054972,0.006774557643055422,0.04308529063349667,"[[681, 128], [159, 341]]"
titanic,6,classic,none,0.8718361531488567,0.21441295103473204,0.21923664122137404,0.009259675110523963,0.0039396127065756195,0.04429644699537966,"[[684, 125], [162, 338]]"
titanic,7,classic,none,0.864254379196306,0.2111872165845131,0.2199941280093952,0.01426193745889767,0.006067870563795753,0.04935152029164552,"[[686, 123], [165, 335]]"
titanic,8,classic,none,0.8610623205303609,0.209829126291885,0.21770992366412215,0.012045579446914676,0.005124900958263334,0.03332614572003273,"[[687, 122], [163, 337]]"
titanic,9,classic,none,0.8606631016568075,0.20965927500356404,0.2207868467410452,0.016745083665857256,0.007124347625081055,0.0481081343547361,"[[684, 125], [164, 336]]"
titanic,10,classic,none,0.8592662586799911,0.20906497549792563,0.21847328244274808,0.0109135589371204,0.004643272571601998,0.03350633968073652,"[[685, 124], [162, 338]]"
titanic,11,classic,none,0.8612616761187653,0.20991394393395457,0.21388725778038756,0.014481891458185821,0.006161451986482277,0.043842721939943485,"[[688, 121], [159, 341]]"
titanic,12,classic,none,0.8584684978618771,0.20872556092685954,0.21847328244274808,0.010943982177079547,0.0046562164148025095,0.03350633968073652,"[[685, 124], [162, 338]]"
titanic,13,classic,none,0.8536805790952077,0.20668849748931137,0.21083382266588374,0.011268648995248109,0.004794348855411233,0.04561974699117595,"[[693, 116], [160, 340]]"
titanic,14,classic,none,0.8548773895546269,0.2071976913473045,0.21007633587786262,0.014277924899611596,0.006074672565359562,0.04165076518046334,"[[689, 120], [155, 345]]"
titanic,15,classic,none,0.8568731454578975,0.2080468037861213,0.21697005284791543,0.01667440291197332,0.007094275857682319,0.044159599051940945,"[[683, 126], [158, 342]]"
titanic,16,classic,none,0.8518845172448378,0.20592434669535203,0.21007633587786262,0.012926184283791711,0.005499562268020289,0.04165076518046334,"[[689, 120], [155, 345]]"
titanic,17,classic,none,0.8556758273017337,0.20753739392394638,0.2131238990017616,0.015100337031442602,0.006424575261289041,0.04449783692356123,"[[688, 121], [158, 342]]"
titanic,18,classic,none,0.8494902193970066,0.20490567097379006,0.20931297709923663,0.011695437170455663,0.004975929753012358,0.04117705656520963,"[[690, 119], [155, 345]]"
titanic,19,classic,none,0.8474961558162184,0.2040572785489127,0.21311802701115679,0.01550914030634471,0.006598504320037936,0.04702154273593158,"[[692, 117], [162, 338]]"
titanic,20,classic,none,0.8470959215491755,0.20388699525222806,0.21160305343511449,0.017570311428212717,0.007475448256538341,0.04519359045338287,"[[690, 119], [158, 342]]"
titanic,21,classic,none,0.8470971061749131,0.20388749926198574,0.21311802701115679,0.016889683903427904,0.007185869106829312,0.04702154273593158,"[[691, 118], [161, 339]]"
titanic,22,classic,none,0.8445020988806918,0.2027834298872026,0.21160305343511449,0.015550339612186988,0.006616032938143959,0.04519359045338287,"[[691, 118], [159, 341]]"
titanic,23,classic,none,0.8433061345825138,0.20227459603617928,0.21159130945390486,0.01458062511200733,0.006203459114434243,0.04627718242006381,"[[690, 119], [158, 342]]"
titanic,24,classic,none,0.8447016237013443,0.2028683195306661,0.21312977099236644,0.015931698768427954,0.006778285647851692,0.04553043891431095,"[[691, 118], [161, 339]]"
titanic,25,classic,none,0.8431066097618611,0.20218970639271577,0.21159130945390486,0.014389137638190382,0.006121989033033451,0.04627718242006381,"[[690, 119], [158, 342]]"
titanic,26,classic,none,0.8445020988806917,0.2027834298872026,0.21312977099236644,0.015943601955529362,0.006783349966695907,0.04553043891431095,"[[691, 118], [161, 339]]"
titanic,27,classic,none,0.8425080352999034,0.20193503746232527,0.21159130945390486,0.014283877670319788,0.006077205225613964,0.04627718242006381,"[[690, 119], [158, 342]]"
titanic,28,classic,none,0.843903524418734,0.20252876095681213,0.21312977099236644,0.015962640579414423,0.006791450121796176,0.04553043891431095,"[[691, 118], [161, 339]]"
titanic,29,classic,none,0.8437051842238189,0.20244437532310627,0.21235466823253085,0.016892330428692027,0.007186995094991351,0.04665778616608393,"[[686, 123], [155, 345]]"
titanic,30,classic,none,0.8429059003154709,0.20210431273949464,0.21236641221374045,0.015799544989922344,0.006722059624928835,0.04544076182219139,"[[691, 118], [160, 340]]"
titanic,31,classic,none,0.8385175388868514,0.2002372445930553,0.2108279506752789,0.015288713873679053,0.006504721896288755,0.04616069547124533,"[[688, 121], [155, 345]]"
titanic,32,classic,none,0.8407111272882923,0.20117052666139618,0.21236641221374045,0.01667981147163498,0.007096576978414194,0.04544076182219139,"[[688, 121], [157, 343]]"
titanic,33,classic,none,0.8413108863759877,0.2014256996015443,0.2108279506752789,0.011172766152817766,0.004753554631005667,0.04616069547124533,"[[685, 124], [152, 348]]"
titanic,34,classic,none,0.8401125528263347,0.20091585773100568,0.21236641221374045,0.01678520101094913,0.007141415913178804,0.04544076182219139,"[[689, 120], [158, 342]]"
titanic,35,classic,none,0.8413108863759877,0.20142569960154427,0.21159130945390486,0.0183616863370432,0.007812145884617144,0.046556161025178205,"[[686, 123], [154, 346]]"
titanic,36,classic,none,0.8441025415426419,0.2026134345960938,0.21697592483852027,0.018436779855544327,0.007844095102720095,0.04620203581643431,"[[683, 126], [158, 342]]"
titanic,37,classic,none,0.8413102094469949,0.20142541159596847,0.21772753963593655,0.017752958759383868,0.007553157219122388,0.04738347101404954,"[[677, 132], [153, 347]]"
titanic,38,classic,none,0.8454990460549618,0.2032075900989443,0.21926600117439815,0.015970361177769572,0.006794734920346798,0.047824161830491735,"[[675, 134], [153, 347]]"
titanic,39,classic,none,0.8425061737451729,0.20193424544699184,0.21926600117439815,0.01928121612736122,0.008203368168636005,0.047824161830491735,"[[678, 131], [156, 344]]"
titanic,40,classic,none,0.8427056985658256,0.20201913509045535,0.2177392836171462,0.01875962248663213,0.007981451426400625,0.046345615162866366,"[[682, 127], [158, 342]]"
titanic,41,classic,none,0.8423066489245203,0.20184935580352836,0.21926600117439815,0.019311670460036626,0.008216325240514468,0.047824161830491735,"[[678, 131], [156, 344]]"
titanic,42,classic,none,0.8433042730277833,0.20227380402084583,0.22002935995302408,0.022375191541828574,0.00951972805288452,0.04186507803192899,"[[677, 132], [156, 344]]"
titanic,43,classic,none,0.8413090248212572,0.20142490758621084,0.2177392836171462,0.019700412557577027,0.00838171908951793,0.046345615162866366,"[[680, 129], [156, 344]]"
titanic,44,classic,none,0.8409099751799521,0.20125512829928388,0.2177392836171462,0.020457295471551385,0.008703741785745608,0.046345615162866366,"[[680, 129], [156, 344]]"
titanic,45,classic,none,0.8403115699502426,0.2010005313702873,0.2177392836171462,0.020031508171573346,0.008522586719582946,0.046345615162866366,"[[680, 129], [156, 344]]"
titanic,46,classic,none,0.842107293336116,0.20176453816145878,0.2177392836171462,0.022534708313594467,0.009587595909311441,0.04005055798503796,"[[680, 129], [156, 344]]"
titanic,47,classic,none,0.8405110947708951,0.20108542101375085,0.22002935995302408,0.019577466441611353,0.008329410550082041,0.03980382394084172,"[[679, 130], [158, 342]]"
titanic,48,classic,none,0.8423068181567684,0.20184942780492232,0.21697592483852027,0.019634824873053743,0.008353814214642876,0.03822651802556919,"[[687, 122], [162, 338]]"
titanic,49,classic,none,0.8435039670806841,0.20235876566570327,0.22002935995302408,0.02052755400215617,0.008733633914423162,0.03745737288807529,"[[682, 127], [161, 339]]"
titanic,50,classic,none,0.8417082436948107,0.2015947588745318,0.2162125660598943,0.01925690345996828,0.008193024123920766,0.0383742405781153,"[[687, 122], [161, 339]]"
titanic,51,classic,none,0.8425063429774211,0.2019343174483858,0.21850264239577216,0.020808839638737843,0.008853309438113492,0.04254737448174248,"[[678, 131], [155, 345]]"
titanic,52,classic,none,0.842107293336116,0.20176453816145878,0.2192660011743981,0.0203044012234614,0.008638691542043981,0.037157803643420945,"[[682, 127], [160, 340]]"
titanic,53,classic,none,0.842107293336116,0.20176453816145878,0.22079271873165002,0.0203044012234614,0.008638691542043981,0.03858573002513534,"[[679, 130], [159, 341]]"
titanic,54,classic,none,0.8427058677980737,0.2020192070918493,0.2192660011743981,0.01993092599312522,0.008479793120073275,0.037157803643420945,"[[682, 127], [160, 340]]"
titanic,55,classic,none,0.8454992152872102,0.20320766210033825,0.22079271873165002,0.015948884477122557,0.006785597463389163,0.03858573002513534,"[[676, 133], [156, 344]]"
titanic,56,classic,none,0.8431061020651164,0.2021894903885339,0.21620082207868468,0.01778164012745303,0.007565359967138759,0.037780655565335636,"[[681, 128], [155, 345]]"
titanic,57,classic,none,0.8462971453375723,0.2035471486727983,0.22079271873165002,0.015933920863391886,0.006779231058295472,0.03858573002513534,"[[676, 133], [156, 344]]"
titanic,58,classic,none,0.8445017604161953,0.2027832858844147,0.21467997651203757,0.019478964203645015,0.008287501880103168,0.041797318775569366,"[[681, 128], [153, 347]]"
titanic,59,classic,none,0.8437036611335849,0.20244372731056073,0.21849677040516732,0.019563140264687796,0.008323315348255715,0.039509426475392975,"[[679, 130], [156, 344]]"
titanic,60,classic,none,0.8435041363129324,0.20235883766709722,0.21697005284791543,0.01944813716316373,0.008274386236310424,0.03801380161875747,"[[682, 127], [157, 343]]"
titanic,61,classic,none,0.8433046114922798,0.20227394802363374,0.2162066940692895,0.01944424091242221,0.008272728541116364,0.037992177534315885,"[[682, 127], [156, 344]]"
titanic,62,classic,none,0.8421074625683641,0.20176461016285274,0.2162066940692895,0.02050438161288521,0.008723775011370522,0.037992177534315885,"[[682, 127], [156, 344]]"
titanic,63,classic,none,0.8445017604161954,0.2027832858844147,0.21697005284791543,0.01908901922348152,0.008121596253784651,0.03801380161875747,"[[681, 128], [156, 344]]"
titanic,64,classic,none,0.8451003348781532,0.20303795481480522,0.21467997651203757,0.019848196498697616,0.008444595106799006,0.03755442903592874,"[[680, 129], [152, 348]]"
titanic,65,classic,none,0.8466965334433739,0.2037170719625132,0.2192601291837933,0.021951329088241867,0.009339391930066072,0.03980768869563825,"[[674, 135], [152, 348]]"
titanic,66,classic,none,0.8433046114922798,0.20227394802363374,0.21009982384028186,0.0210814791089493,0.008969306371951745,0.04116335683670465,"[[682, 127], [148, 352]]"
titanic,67,classic,none,0.8458984341607636,0.2033775133886592,0.2162066940692895,0.021278353648955337,0.00905306842949171,0.03782137352698535,"[[678, 131], [152, 348]]"
titanic,68,classic,none,0.8449008100575005,0.20295306517134173,0.21238990017615972,0.017468698485051212,0.0074322161088384246,0.037626637741708685,"[[683, 126], [152, 348]]"
