dataset,n_ensemble,method_weights,compl_measure,exp_loss_avg_train_mean,misc_rate_train_mean,misc_rate_test_mean,exp_loss_avg_train_std,misc_rate_train_std,misc_rate_test_std,conf_matrix_test_total,Factor
liver-disorders,1,classic,none,1.0486404379592345,0.2896359365825015,0.3223809523809524,0.0485489671645548,0.0206555981338076,0.1411190563228269,"[[60, 30], [17, 38]]",
liver-disorders,2,classic,none,1.010851819424922,0.2735584263065179,0.3095238095238095,0.0290984611346535,0.012380204041672,0.1149451872395661,"[[77, 13], [32, 23]]",
liver-disorders,3,classic,none,0.9621875867908872,0.2528537874339401,0.2952380952380952,0.0359756896758395,0.015306183260542,0.1196913810889451,"[[76, 14], [29, 26]]",
liver-disorders,4,classic,none,0.976554990696738,0.2589665296535525,0.3228571428571428,0.0595239543208331,0.025325005898043,0.1037177401147579,"[[75, 15], [32, 23]]",
liver-disorders,5,classic,none,0.9243161590121606,0.2367410452143276,0.2809523809523809,0.0574300022731276,0.0244341150195149,0.1175460862322134,"[[76, 14], [27, 28]]",
liver-disorders,6,classic,none,0.8792955331323474,0.217586611861421,0.3019047619047619,0.0707490261508402,0.0301008144535138,0.1214508745987081,"[[74, 16], [28, 27]]",
liver-disorders,7,classic,none,0.8757209340818044,0.2160657662947739,0.3085714285714286,0.0494074254258297,0.0210208369822354,0.1205262668581893,"[[73, 17], [28, 27]]",
liver-disorders,8,classic,none,0.8667775356850788,0.2122607163828537,0.3285714285714285,0.0666444313351207,0.0283544773846274,0.1069280621784082,"[[72, 18], [30, 25]]",
liver-disorders,9,classic,none,0.8433149164344098,0.2022783323546682,0.2747619047619047,0.0741711172697161,0.031556774138283,0.1386696682621818,"[[76, 14], [26, 29]]",
liver-disorders,10,classic,none,0.8270981060699768,0.1953787433940105,0.2942857142857143,0.0653929645359231,0.027822029491464,0.141809207557008,"[[74, 16], [27, 28]]",
liver-disorders,11,classic,none,0.8072652920327936,0.1869406928948913,0.2957142857142857,0.060196527405377,0.0256111582131452,0.1430060951857195,"[[73, 17], [26, 29]]",
liver-disorders,12,classic,none,0.8036768914415149,0.1854139753376394,0.2809523809523809,0.0791700188274068,0.0336836021166444,0.1204677203873668,"[[74, 16], [25, 30]]",
liver-disorders,13,classic,none,0.8109088987870152,0.1884908984145625,0.2742857142857143,0.0376324822765774,0.0160110806898923,0.1282516108537079,"[[76, 14], [26, 29]]",
liver-disorders,14,classic,none,0.7965552964219,0.1823840281855549,0.2676190476190476,0.0694683034397218,0.0295559193674446,0.1142592561966259,"[[75, 15], [24, 31]]",
liver-disorders,15,classic,none,0.80548489327789,0.1861832061068702,0.2604761904761905,0.0489356718014403,0.0208201251267076,0.1385787921460317,"[[76, 14], [24, 31]]",
liver-disorders,16,classic,none,0.794747294585525,0.1816147974163241,0.2604761904761905,0.0674798103256699,0.0287098969481317,0.1152308800050018,"[[75, 15], [23, 32]]",
liver-disorders,17,classic,none,0.8018964926866111,0.1846564885496183,0.2742857142857143,0.0447992262782625,0.0190602368856345,0.1393249390795987,"[[73, 17], [23, 32]]",
liver-disorders,18,classic,none,0.792980697371357,0.1808631826189078,0.2809523809523809,0.0719030823141278,0.0305918181086877,0.1268252974948455,"[[72, 18], [23, 32]]",
liver-disorders,19,classic,none,0.8001160939317075,0.1838990017615971,0.2809523809523809,0.0527021229815366,0.0224225959208438,0.1405098157227348,"[[72, 18], [23, 32]]",
liver-disorders,20,classic,none,0.8019240957680825,0.1846682325308279,0.288095238095238,0.0722013474263539,0.030718717704195,0.1200119671533431,"[[73, 17], [25, 30]]",
liver-disorders,21,classic,none,0.7875290887807604,0.1785437463300058,0.2738095238095238,0.0529288717332998,0.0225190682325593,0.1498172229830174,"[[72, 18], [22, 33]]",
liver-disorders,22,classic,none,0.794747294585525,0.1816147974163241,0.2809523809523809,0.0716873528210467,0.0305000340404584,0.1126201382543921,"[[72, 18], [23, 32]]",
liver-disorders,23,classic,none,0.7839130851080103,0.1770052847915443,0.2876190476190476,0.0524445311223706,0.0223130011295182,0.1304333147024875,"[[72, 18], [24, 31]]",
liver-disorders,24,classic,none,0.7893646936986067,0.1793247210804462,0.2809523809523809,0.0757743118551462,0.0322388678062018,0.1126201382543921,"[[73, 17], [24, 31]]",
liver-disorders,25,classic,none,0.7821188848123708,0.1762419260129183,0.2804761904761904,0.0548694596902854,0.0233447089685803,0.1324888221015622,"[[73, 17], [24, 31]]",
liver-disorders,26,classic,none,0.7947610961262607,0.1816206694069289,0.2809523809523809,0.0742343295910299,0.03158366839335,0.1126201382543921,"[[73, 17], [24, 31]]",
liver-disorders,27,classic,none,0.7821188848123708,0.1762419260129183,0.2804761904761904,0.0548694596902854,0.0233447089685803,0.1324888221015622,"[[73, 17], [24, 31]]",
liver-disorders,28,classic,none,0.7839130851080102,0.1770052847915443,0.2942857142857142,0.0658680513756697,0.0280241594936781,0.1265428841812571,"[[73, 17], [26, 29]]",
liver-disorders,29,classic,none,0.7767086808439813,0.1739401056958309,0.2804761904761904,0.0554574996020615,0.0235948958791095,0.1324888221015622,"[[73, 17], [24, 31]]",
liver-disorders,30,classic,none,0.7821188848123708,0.1762419260129183,0.2809523809523809,0.067309780707711,0.0286375563060023,0.1126201382543921,"[[73, 17], [24, 31]]",
liver-disorders,31,classic,none,0.7731340817934382,0.1724192601291838,0.2804761904761904,0.0511581267757519,0.0217656887401263,0.1324888221015622,"[[73, 17], [24, 31]]",
