dataset,n_ensemble,method_weights,compl_measure,loss_selected,loss_train_mean,loss_test_mean,train_acc_mean,test_acc_mean,loss_train_std,loss_test_std,train_acc_std,test_acc_std,conf_matr_train_total,conf_matr_test_total
bands,1,classic,none,log_loss,0.6522061752748691,0.6549272301710504,0.6301384461413003,0.6302552552552553,0.000933540089921578,0.007081243738138485,0.0010109958046909404,0.009100648921906013,"[[2070, 0], [1215, 0]]","[[230, 0], [135, 0]]"
bands,2,classic,none,log_loss,0.6465519795181145,0.6516246672849537,0.6301384461413003,0.6302552552552553,0.0014139938586009131,0.008661415063909854,0.0010109958046909404,0.009100648921906013,"[[2070, 0], [1215, 0]]","[[230, 0], [135, 0]]"
bands,3,classic,none,log_loss,0.641666467560524,0.650213520532777,0.6301384461413003,0.6302552552552553,0.001812811472741193,0.010086137703711062,0.0010109958046909404,0.009100648921906013,"[[2070, 0], [1215, 0]]","[[230, 0], [135, 0]]"
bands,4,classic,none,log_loss,0.6372102681299767,0.6472687626127243,0.6301384461413003,0.6302552552552553,0.0020555051404797763,0.009670766617200639,0.0010109958046909404,0.009100648921906013,"[[2070, 0], [1215, 0]]","[[230, 0], [135, 0]]"
bands,5,classic,none,log_loss,0.6330724185754425,0.6453419324351652,0.6325700570835495,0.6302552552552553,0.0022312421817256706,0.011489115971695872,0.007413958230828882,0.009100648921906013,"[[2070, 0], [1207, 8]]","[[230, 0], [135, 0]]"
bands,6,classic,none,log_loss,0.629186727947112,0.6436099988215968,0.6325719104455482,0.6274774774774775,0.002292331949923742,0.012998559091152566,0.002497754183044345,0.010329001396622616,"[[2070, 0], [1207, 8]]","[[229, 1], [135, 0]]"
bands,7,classic,none,log_loss,0.6256231072047955,0.6401673956338183,0.6371339610052635,0.632957957957958,0.0023760765925122697,0.012988667762977458,0.009223401638726661,0.01659764858029143,"[[2070, 0], [1192, 23]]","[[228, 2], [132, 3]]"
bands,8,classic,none,log_loss,0.6221083394934264,0.6387300748366984,0.6395674253095114,0.6301801801801802,0.0024578926162066497,0.015398774902064,0.010965665990247477,0.017777281779371604,"[[2070, 0], [1184, 31]]","[[227, 3], [132, 3]]"
bands,9,classic,none,log_loss,0.6187418117788263,0.6361554769297163,0.6395674253095114,0.6301801801801802,0.002617730323286845,0.015330510335575986,0.010965665990247477,0.017777281779371604,"[[2070, 0], [1184, 31]]","[[227, 3], [132, 3]]"
bands,10,classic,none,log_loss,0.6156165436308438,0.6344659881904254,0.6505337682556156,0.6356606606606606,0.0026790759153629998,0.014495669068876817,0.014773344072346243,0.016746398217666863,"[[2069, 1], [1147, 68]]","[[227, 3], [130, 5]]"
bands,11,classic,none,log_loss,0.6126409121039578,0.6342260329664161,0.6517440136407443,0.6357357357357357,0.0027405959371462015,0.01778925337120511,0.0198343699628903,0.019729498650012445,"[[2067, 3], [1141, 74]]","[[227, 3], [130, 5]]"
bands,12,classic,none,log_loss,0.6098153589052502,0.6315978984668265,0.6566220624212321,0.6356606606606607,0.0026954493586989286,0.01957882470322255,0.012679451176506156,0.02125816589748589,"[[2065, 5], [1123, 92]]","[[227, 3], [130, 5]]"
bands,13,classic,none,log_loss,0.6070954351148843,0.6294515839841341,0.6648324560753206,0.643918918918919,0.002839128933746567,0.020014122937069428,0.015511313880585083,0.02417228297511836,"[[2064, 6], [1095, 120]]","[[227, 3], [127, 8]]"
bands,14,classic,none,log_loss,0.6044649479253671,0.6271540126594759,0.671229335013715,0.6548048048048047,0.0029174496270392733,0.021149141922264678,0.014053167547042476,0.02907171277725344,"[[2064, 6], [1074, 141]]","[[227, 3], [123, 12]]"
bands,15,classic,none,log_loss,0.6019300396060917,0.625617509099726,0.6754883608866484,0.6575825825825825,0.003040302229823647,0.020969455948241875,0.012194950642345919,0.02870676894196893,"[[2063, 7], [1059, 156]]","[[227, 3], [122, 13]]"
bands,16,classic,none,log_loss,0.599528165542948,0.6247354510115433,0.6812689969604863,0.663138138138138,0.0031103498594182914,0.022345180296050354,0.012445453816900423,0.03528271169594953,"[[2063, 7], [1040, 175]]","[[227, 3], [120, 15]]"
bands,17,classic,none,log_loss,0.5970328876462039,0.62352553429738,0.6827896804803915,0.6658408408408408,0.0030654794272346425,0.023085868778584494,0.012791575626674559,0.03508406764777463,"[[2062, 8], [1034, 181]]","[[227, 3], [119, 16]]"
bands,18,classic,none,log_loss,0.5946628470275538,0.6223017100080088,0.6833994365779523,0.6658408408408408,0.003152372144708771,0.022269748813172962,0.012863230582861809,0.03508406764777463,"[[2062, 8], [1032, 183]]","[[227, 3], [119, 16]]"
bands,19,classic,none,log_loss,0.5923689167019464,0.622256080325468,0.6840073393135147,0.6658408408408408,0.003126162116091158,0.0235091484804784,0.013419642228017113,0.03508406764777463,"[[2061, 9], [1029, 186]]","[[227, 3], [119, 16]]"
bands,20,classic,none,log_loss,0.5902960665684557,0.6202026172237823,0.68644451034176,0.6630630630630631,0.0031351294967000083,0.02334361121652128,0.011479078985867457,0.03363758080179897,"[[2061, 9], [1021, 194]]","[[226, 4], [119, 16]]"
bands,21,classic,none,log_loss,0.5882466169473368,0.6190401018636817,0.6885749499592261,0.6602852852852853,0.003231671483637169,0.02341482981269891,0.011311159069520993,0.03185804616224051,"[[2059, 11], [1012, 203]]","[[226, 4], [120, 15]]"
