dataset,n_ensemble,method_weights,compl_measure,loss_selected,loss_train_mean,loss_test_mean,train_acc_mean,test_acc_mean,loss_train_std,loss_test_std,train_acc_std,test_acc_std,conf_matr_train_total,conf_matr_test_total
pollution,1,classic,none,log_loss,0.6565980455763759,0.6707480573142528,0.7944444444444445,0.7,0.0022862924717081245,0.01206917317318253,0.022170722217367857,0.10540925533894602,"[[216, 63], [48, 213]]","[[20, 11], [7, 22]]"
pollution,2,classic,none,log_loss,0.6265205100149378,0.6477835804770968,0.8037037037037036,0.75,0.0034931697746594117,0.019421536938633337,0.009562921842487476,0.08784104611578836,"[[236, 43], [63, 198]]","[[24, 7], [8, 21]]"
pollution,3,classic,none,log_loss,0.6005827873655775,0.6339297042279405,0.8203703703703704,0.7333333333333333,0.004609610648281208,0.016037272327747404,0.03272187229802114,0.08606629658238708,"[[227, 52], [45, 216]]","[[22, 9], [7, 22]]"
pollution,4,classic,none,log_loss,0.5769365992423803,0.6233931153219113,0.825925925925926,0.75,0.005667517492464053,0.03640342610240277,0.030491577864761605,0.08784104611578834,"[[241, 38], [56, 205]]","[[24, 7], [8, 21]]"
pollution,5,classic,none,log_loss,0.5555223408261785,0.6084069889265797,0.8351851851851851,0.75,0.006578293781377229,0.04271282886816044,0.030802407283641114,0.08784104611578834,"[[241, 38], [51, 210]]","[[24, 7], [8, 21]]"
pollution,6,classic,none,log_loss,0.5356918491326416,0.6001823324058957,0.8574074074074074,0.7666666666666667,0.007076981003709866,0.05037854234117075,0.04369219350416393,0.08606629658238708,"[[239, 40], [37, 224]]","[[24, 7], [7, 22]]"
pollution,7,classic,none,log_loss,0.5176286455835706,0.5870239871965233,0.861111111111111,0.7333333333333333,0.00770616754381634,0.05441858761721241,0.034090620423417484,0.1165343164633502,"[[239, 40], [35, 226]]","[[23, 8], [8, 21]]"
pollution,8,classic,none,log_loss,0.5007554682899108,0.5683465237207294,0.8851851851851851,0.7666666666666667,0.008463446380878377,0.058909810567700394,0.036830700963398286,0.1610152971798827,"[[242, 37], [25, 236]]","[[24, 7], [7, 22]]"
pollution,9,classic,none,log_loss,0.4850292597132538,0.5594164980842059,0.8851851851851851,0.7666666666666667,0.009012228004261788,0.057984224307329336,0.03683070096339826,0.14054567378526134,"[[239, 40], [22, 239]]","[[24, 7], [7, 22]]"
pollution,10,classic,none,log_loss,0.47042144834343436,0.550205809472693,0.9,0.75,0.009659572680722052,0.06765211980301006,0.019906809255058177,0.16197088596792505,"[[241, 38], [16, 245]]","[[23, 8], [7, 22]]"
