dataset,n_ensemble,method_weights,compl_measure,exp_loss_avg_train_mean,misc_rate_train_mean,misc_rate_test_mean,exp_loss_avg_train_std,misc_rate_train_std,misc_rate_test_std,conf_matrix_test_total,Factor
yeast1,1,classic,none,0.9989436901141382,0.2684920047545359,0.2823780155994921,0.0295620851821488,0.0125774570950227,0.0341423501977916,"[[873, 182], [237, 192]]",
yeast1,2,classic,none,0.9989436901141382,0.2684920047545359,0.2823780155994921,0.0295620851821488,0.0125774570950227,0.0341423501977916,"[[873, 182], [237, 192]]",
yeast1,3,classic,none,0.9628729809796648,0.2531453946040503,0.263481770360965,0.0124069376404591,0.0052786440771007,0.0281320921291127,"[[903, 152], [239, 190]]",
yeast1,4,classic,none,0.9589996586934978,0.2514974545291439,0.2628106294213677,0.0123144372590114,0.0052392889513792,0.0289576839072152,"[[905, 150], [240, 189]]",
yeast1,5,classic,none,0.9595236219967708,0.2517203794657875,0.2648512606566298,0.0179693628255624,0.0076452282905904,0.0385599680398704,"[[905, 150], [243, 186]]",
yeast1,6,classic,none,0.939115936598166,0.2430377447352486,0.2574188282241973,0.021726113556578,0.0092435719407391,0.0315614025831227,"[[923, 132], [250, 179]]",
yeast1,7,classic,none,0.9443914142029506,0.2452822444997645,0.2594322510429893,0.0115493876054551,0.0049137916417721,0.0292846438386895,"[[913, 142], [243, 186]]",
yeast1,8,classic,none,0.9269721382179072,0.2378710556415259,0.2547161255214946,0.0135992476460883,0.0057859231762362,0.0321588571157706,"[[933, 122], [256, 173]]",
yeast1,9,classic,none,0.9380574674704274,0.2425874094507614,0.2574188282241973,0.0147938615336592,0.0062941824828264,0.0262115869720849,"[[921, 134], [248, 181]]",
yeast1,10,classic,none,0.9297867278133058,0.2390685482966651,0.2513513513513513,0.0073646197420725,0.0031333442230593,0.0319589762501447,"[[933, 122], [251, 178]]",
yeast1,11,classic,none,0.9306646562656208,0.239442070914351,0.2526981679666243,0.0169004040914841,0.0071904301080069,0.0232172213485247,"[[931, 124], [251, 178]]",
yeast1,12,classic,none,0.9227474864129966,0.2360736392383771,0.2520315617631053,0.0093038252311222,0.0039583967755661,0.0292138602668023,"[[937, 118], [256, 173]]",
yeast1,13,classic,none,0.9222181200676124,0.2358484155284936,0.2520043533466352,0.0124239643432814,0.0052858882421485,0.0300131004799512,"[[932, 123], [251, 178]]",
