dataset,n_ensemble,method_weights,compl_measure,exp_loss_avg_train_mean,misc_rate_train_mean,misc_rate_test_mean,exp_loss_avg_train_std,misc_rate_train_std,misc_rate_test_std,conf_matrix_test_total,Factor
sonar,1,classic,none,0.9303687870926372,0.2393161906929116,0.2785714285714286,0.0153818144353249,0.0065443323741156,0.0693797884952836,"[[60, 37], [21, 90]]",
sonar,2,classic,none,0.9303687870926372,0.2393161906929116,0.2785714285714286,0.0153818144353249,0.0065443323741156,0.0693797884952836,"[[60, 37], [21, 90]]",
sonar,3,classic,none,0.8399990377782484,0.2008675617248833,0.2778571428571428,0.0976994866119898,0.0415671321389085,0.0899178679578209,"[[60, 37], [21, 90]]",
sonar,4,classic,none,0.8399656095954731,0.2008533394015246,0.2833333333333333,0.0271705819630364,0.01155997037358,0.1039894562168838,"[[61, 36], [23, 88]]",
sonar,5,classic,none,0.7345331211225936,0.1559961315280464,0.279047619047619,0.0534417835520367,0.022737291214935,0.1085927761431959,"[[63, 34], [24, 87]]",
sonar,6,classic,none,0.7457850474447152,0.1607833655705996,0.255,0.0418079326652738,0.0177875639045452,0.0964241621566869,"[[65, 32], [21, 90]]",
sonar,7,classic,none,0.6629566961644042,0.125543292752304,0.2547619047619047,0.0315992226595264,0.0134441756996309,0.1061476412527014,"[[65, 32], [21, 90]]",
sonar,8,classic,none,0.6893114754643466,0.1367561724883376,0.2645238095238095,0.0452527643013118,0.0192531987484637,0.0794955277149713,"[[65, 32], [23, 88]]",
sonar,9,classic,none,0.6114772946906457,0.1036409147798384,0.2164285714285714,0.0315940670989661,0.0134419822196599,0.0761941963377497,"[[73, 24], [21, 90]]",
sonar,10,classic,none,0.6365551174085766,0.114310501763568,0.2357142857142857,0.026377056658854,0.0112223578403073,0.0766273848558813,"[[68, 29], [20, 91]]",
sonar,11,classic,none,0.5499560671112268,0.0774661508704061,0.2023809523809523,0.0331442068314046,0.0141015032194778,0.0916245694581702,"[[75, 22], [20, 91]]",
sonar,12,classic,none,0.5549636088909469,0.079596654909546,0.2161904761904761,0.0337853387947148,0.014374278624565,0.1064604961410529,"[[70, 27], [18, 93]]",
sonar,13,classic,none,0.5248782443932958,0.0667965638866765,0.2023809523809523,0.0358507531240452,0.0152530278721412,0.1170143830271432,"[[72, 25], [17, 94]]",
sonar,14,classic,none,0.5109988629050461,0.060891455228126,0.2116666666666666,0.0244689436876403,0.0104105338813401,0.0761776609592766,"[[72, 25], [19, 92]]",
sonar,15,classic,none,0.4909419532399454,0.0523580612128797,0.2069047619047618,0.0334401857949198,0.0142274301522941,0.0790824332081814,"[[74, 23], [20, 91]]",
sonar,16,classic,none,0.4871779398594614,0.0507566276026851,0.1826190476190476,0.0352214438545604,0.0149852825393044,0.0538051925025534,"[[75, 22], [16, 95]]",
sonar,17,classic,none,0.4582959899417164,0.0384685402207304,0.1730952380952381,0.0288946752732503,0.0122935014997985,0.0568782453549562,"[[77, 20], [16, 95]]",
sonar,18,classic,none,0.4620733745953104,0.0400756627602685,0.1635714285714285,0.0331831318200508,0.0141180642087181,0.0754097733243138,"[[78, 19], [15, 96]]",
sonar,19,classic,none,0.4382257090035056,0.0299294572761406,0.1878571428571428,0.0326001065577029,0.0138700108262414,0.0709547778438225,"[[75, 22], [17, 94]]",
sonar,20,classic,none,0.4407127658019781,0.0309875981340311,0.173095238095238,0.0256910067831526,0.0109304717022519,0.0643400710816175,"[[76, 21], [15, 96]]",
sonar,21,classic,none,0.4131010868296895,0.0192399590397087,0.1728571428571428,0.0259854752791274,0.0110557559929621,0.0910397375437964,"[[76, 21], [15, 96]]",
sonar,22,classic,none,0.4206357992272123,0.0224456707247696,0.1633333333333333,0.0295320618084504,0.0125646833785472,0.0716943907421995,"[[77, 20], [14, 97]]",
sonar,23,classic,none,0.4080734881403042,0.0171009216065536,0.1683333333333333,0.0130158047894825,0.0055376921244974,0.0761412704865278,"[[78, 19], [16, 95]]",
sonar,24,classic,none,0.3980249763980887,0.0128256912049152,0.1583333333333333,0.0169790146697831,0.0072238756910799,0.0812261942565877,"[[78, 19], [14, 97]]",
sonar,25,classic,none,0.3917404780363572,0.0101518944134713,0.1495238095238095,0.0110113807443063,0.0046848917461378,0.0876673434873815,"[[78, 19], [12, 99]]",
sonar,26,classic,none,0.3879764646558732,0.0085504608032768,0.1347619047619047,0.0147609542320255,0.0062801817730707,0.0720012317578912,"[[83, 14], [14, 97]]",
sonar,27,classic,none,0.3842124512753894,0.0069490271930822,0.1299999999999999,0.0145757116263725,0.0062013686274345,0.076349041348863,"[[82, 15], [12, 99]]",
sonar,28,classic,none,0.382948865966488,0.0064114233701217,0.154047619047619,0.0115372470864303,0.0049086263479099,0.0814337539735102,"[[78, 19], [13, 98]]",
sonar,29,classic,none,0.3804484378949054,0.0053475935828877,0.1442857142857143,0.013248885849779,0.0056368585742751,0.096363718475094,"[[80, 17], [13, 98]]",
sonar,30,classic,none,0.3754141535689652,0.0032057116850608,0.1492857142857143,0.0135085175872388,0.0057473212503105,0.0804532543001713,"[[81, 16], [15, 96]]",
sonar,31,classic,none,0.3779346385502128,0.0042780748663101,0.1297619047619047,0.00991455832127,0.0042182387045273,0.0847182724628545,"[[83, 14], [13, 98]]",
sonar,32,classic,none,0.3729070398608275,0.002139037433155,0.149047619047619,0.0064906019984677,0.0027614854518412,0.0728794446621994,"[[80, 17], [14, 97]]",
sonar,33,classic,none,0.3754208392055201,0.0032085561497326,0.1445238095238095,0.0121428044560883,0.0051662662196753,0.0822648813770912,"[[80, 17], [13, 98]]",
sonar,34,classic,none,0.3691363408437886,0.0005347593582887,0.1538095238095237,0.0039746657549336,0.0016910575722825,0.0773082686725025,"[[79, 18], [14, 97]]",
